10:28:13.905583	353.562500	-0.937500	21.687500
10:28:14.042970	353.437500	-1.125000	21.875000
10:28:14.181325	353.500000	-1.250000	22.312500
10:28:14.320015	353.562500	-1.312500	22.437500
10:28:14.458670	353.500000	-1.375000	22.562500
10:28:14.596316	353.500000	-1.562500	23.312500
10:28:14.734856	353.687500	-1.875000	24.625000
10:28:14.871924	353.812500	-2.000000	25.125000
10:28:15.010511	353.812500	-2.062500	25.500000
10:28:15.148004	353.812500	-2.000000	25.500000
10:28:15.285939	353.812500	-2.062500	25.812500
10:28:15.423603	353.937500	-2.187500	26.375000
10:28:15.562272	354.312500	-2.687500	28.562500
10:28:15.699836	353.875000	-2.250000	25.250000
10:28:15.837447	353.562500	-1.625000	22.187500
10:28:15.974667	353.375000	-1.187500	20.250000
10:28:16.112942	353.187500	-0.750000	17.875000
10:28:16.250350	353.250000	-0.625000	17.375000
10:28:16.388450	353.125000	-0.312500	16.062500
10:28:16.525251	353.062500	-0.187500	15.937500
10:28:16.663615	352.937500	-0.125000	15.500000
10:28:16.801377	352.937500	-0.062500	15.562500
10:28:16.938038	352.875000	0.125000	14.750000
10:28:17.075776	352.812500	0.250000	14.562500
10:28:17.212480	352.750000	0.375000	14.187500
10:28:17.348657	352.687500	0.375000	14.375000
10:28:17.485918	352.687500	0.437500	14.375000
10:28:17.623617	352.625000	0.500000	14.500000
10:28:17.760104	352.500000	0.437500	14.687500
10:28:17.896010	352.625000	0.375000	15.312500
10:28:18.031458	352.625000	0.312500	15.187500
10:28:18.168697	352.437500	0.312500	14.937500
10:28:18.305308	352.437500	0.312500	14.875000
10:28:18.441888	352.437500	0.312500	14.937500
10:28:18.579213	352.375000	0.187500	15.125000
10:28:18.717654	352.312500	-0.562500	17.312500
10:28:18.854953	351.937500	-1.937500	20.312500
10:28:18.991649	351.125000	-2.625000	22.562500
10:28:19.130495	350.187500	-3.437500	26.000000
10:28:19.269158	349.500000	-4.187500	28.375000
10:28:19.405531	334.812500	1.687500	37.125000
10:28:19.542390	42.250000	10.937500	41.375000
10:28:19.680112	63.875000	-1.250000	15.875000
10:28:19.815829	62.437500	1.500000	9.687500
10:28:19.949717	62.375000	1.000000	8.750000
10:28:20.084487	62.312500	0.000000	6.875000
10:28:20.219869	62.250000	-0.562500	5.937500
10:28:20.353753	61.000000	0.250000	7.250000
10:28:20.490492	46.312500	-1.937500	11.812500
10:28:20.626707	19.937500	-9.812500	8.687500
10:28:20.761315	2.875000	-7.312500	5.875000
10:28:20.897850	356.312500	-2.625000	6.250000
10:28:21.034452	356.125000	-1.875000	7.187500
10:28:21.172236	357.937500	-2.687500	10.312500
10:28:21.310052	358.000000	-2.375000	11.250000
10:28:21.446871	357.000000	-3.375000	14.437500
10:28:21.585678	356.437500	-3.937500	16.125000
10:28:21.724182	356.562500	-3.812500	19.937500
10:28:21.861949	357.062500	-3.000000	22.250000
10:28:21.999537	355.812500	-2.500000	24.437500
10:28:22.138079	355.312500	-2.000000	25.500000
10:28:22.276092	354.875000	-1.500000	26.937500
10:28:22.413408	355.000000	-1.000000	28.062500
10:28:22.551150	355.375000	-0.687500	29.062500
10:28:22.688820	355.687500	-0.187500	30.062500
10:28:22.826690	356.000000	0.250000	31.250000
10:28:22.963192	356.125000	0.500000	32.375000
10:28:23.099623	356.437500	0.812500	33.500000
10:28:23.237101	356.500000	1.125000	34.437500
10:28:23.373595	356.812500	1.250000	35.187500
10:28:23.510290	356.625000	1.312500	35.125000
10:28:23.647819	356.312500	1.562500	34.312500
10:28:23.784736	355.687500	1.937500	32.687500
10:28:23.921273	355.250000	2.187500	29.000000
10:28:24.057568	354.500000	2.812500	24.250000
10:28:24.194469	354.812500	3.562500	20.062500
10:28:24.332117	355.562500	4.625000	18.062500
10:28:24.468141	356.500000	6.875000	15.562500
10:28:24.604906	359.312500	11.125000	13.000000
10:28:24.741594	0.062500	13.062500	12.500000
10:28:24.926047	0.687500	14.312500	12.500000
